             15     1000.00000        0.00500        0.00500 Y Y            100            173              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        3.03814E+001        2.89536E-001        1.17899E-012
       -0.87150        2.72690E+001        2.13973E-001        1.37740E-012
       -0.82300        2.52197E+001        2.35544E-001        1.37025E-012
       -0.77450        2.30553E+001        2.43404E-001        1.31486E-012
       -0.72600        2.10388E+001        2.27929E-001        9.29452E-013
       -0.67750        1.93649E+001        2.07731E-001        7.74127E-013
       -0.62900        1.73881E+001        2.14944E-001        8.38936E-013
       -0.58050        1.56141E+001        1.59946E-001        1.12460E-012
       -0.53200        1.39977E+001        1.38212E-001        1.08486E-012
       -0.48350        1.23199E+001        1.71626E-001        4.36483E-013
       -0.43500        1.08304E+001        1.81834E-001        7.11205E-013
       -0.38650        9.43219E+000        1.46009E-001        1.37380E-012
       -0.33800        7.86049E+000        1.65686E-001        7.17291E-013
       -0.28950        6.41048E+000        1.16858E-001        8.13123E-013
       -0.24100        4.91742E+000        1.07571E-001        3.03175E-013
       -0.19250        3.30986E+000        1.21094E-001        5.11767E-013
       -0.14400        2.12311E+000        1.11936E-001        2.31495E-013
       -0.09550        7.41781E-001        9.53464E-002        1.96900E-013
       -0.04700        2.33729E-001        6.73040E-002        5.03548E-013
        0.00150        1.27481E-001        3.06207E-002        1.61777E-012
        0.05000        3.41279E-001        8.62869E-002        6.60602E-013
        0.09850        8.09028E-001        1.00755E-001        5.24786E-013
        0.14700        2.22286E+000        1.17865E-001        1.17964E-013
        0.19550        3.42397E+000        9.89342E-002        8.51218E-013
        0.24400        4.90843E+000        1.18300E-001        3.25968E-013
        0.29250        6.52141E+000        1.36918E-001        7.76758E-013
        0.34100        7.85541E+000        1.79212E-001        4.99887E-013
        0.38950        9.51851E+000        1.41590E-001        5.95959E-013
        0.43800        1.10242E+001        1.72002E-001        2.51601E-013
        0.48650        1.25229E+001        1.39072E-001        2.35687E-013
        0.53500        1.40089E+001        1.61442E-001        4.57668E-013
        0.58350        1.58160E+001        1.76513E-001        9.97049E-013
        0.63200        1.75698E+001        1.99314E-001        1.42132E-012
        0.68050        1.93199E+001        2.28299E-001        1.42578E-012
        0.72900        2.11416E+001        2.27659E-001        6.96790E-013
        0.77750        2.34497E+001        2.44830E-001        4.60853E-013
        0.82600        2.49485E+001        2.26906E-001        1.10407E-012
        0.87450        2.75337E+001        2.39566E-001        1.69074E-012
        0.92300        3.01150E+001        2.30941E-001        1.19761E-012
        0.97150        3.37009E+001        3.25359E-001        1.09739E-012
