             15     1000.00000        0.01000        0.00000 Y Y            100            174              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        3.02109E+001        2.57574E-001        1.32498E-012
       -0.87150        2.75080E+001        2.55245E-001        1.33552E-012
       -0.82300        2.52914E+001        1.97916E-001        1.37269E-012
       -0.77450        2.32099E+001        2.14144E-001        1.38456E-012
       -0.72600        2.09294E+001        1.81386E-001        8.52539E-013
       -0.67750        1.93403E+001        1.98155E-001        7.45271E-013
       -0.62900        1.75554E+001        1.69532E-001        7.86302E-013
       -0.58050        1.56466E+001        1.66333E-001        9.60199E-013
       -0.53200        1.38791E+001        1.69331E-001        9.64732E-013
       -0.48350        1.25246E+001        1.41966E-001        4.17421E-013
       -0.43500        1.06678E+001        1.68931E-001        6.84798E-013
       -0.38650        9.26515E+000        1.56106E-001        1.47791E-012
       -0.33800        7.73621E+000        1.44446E-001        3.67193E-013
       -0.28950        6.33625E+000        1.46475E-001        6.44090E-013
       -0.24100        4.77294E+000        1.26315E-001        3.58983E-013
       -0.19250        3.36042E+000        1.20530E-001        5.01671E-013
       -0.14400        1.96938E+000        8.88034E-002        6.64002E-013
       -0.09550        6.08975E-001        9.04745E-002        7.66552E-013
       -0.04700        3.32877E-002        1.44999E-002        2.45459E-013
        0.00150        8.84267E-002        3.80249E-002        6.46234E-013
        0.05000        2.34183E-002        8.57563E-003        1.49919E-013
        0.09850        5.42358E-001        7.67755E-002        3.13803E-013
        0.14700        2.05368E+000        1.05270E-001        1.99361E-013
        0.19550        3.45950E+000        1.04002E-001        6.91538E-013
        0.24400        4.83928E+000        1.07392E-001        3.45111E-013
        0.29250        6.47993E+000        1.50423E-001        6.72712E-013
        0.34100        7.84611E+000        1.51481E-001        4.38622E-013
        0.38950        9.38412E+000        1.49866E-001        5.23912E-013
        0.43800        1.09456E+001        1.69982E-001        2.85369E-013
        0.48650        1.26179E+001        1.23741E-001        2.57165E-013
        0.53500        1.39326E+001        1.59788E-001        5.47648E-013
        0.58350        1.59038E+001        1.70594E-001        6.98578E-013
        0.63200        1.76582E+001        1.68827E-001        1.32418E-012
        0.68050        1.91841E+001        1.96765E-001        1.36834E-012
        0.72900        2.11998E+001        2.11066E-001        6.33480E-013
        0.77750        2.34466E+001        1.93652E-001        4.65201E-013
        0.82600        2.51441E+001        1.73386E-001        1.09670E-012
        0.87450        2.79560E+001        2.68507E-001        1.69176E-012
        0.92300        3.03007E+001        2.41442E-001        1.06865E-012
        0.97150        3.39981E+001        2.09952E-001        1.05824E-012
