             15     1000.00000        0.00000        0.01000 Y Y            100            173              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        3.06960E+001        3.19429E-001        1.16467E-012
       -0.87150        2.74575E+001        3.32569E-001        1.20983E-012
       -0.82300        2.52575E+001        3.02623E-001        1.14451E-012
       -0.77450        2.32994E+001        3.39372E-001        1.14146E-012
       -0.72600        2.11029E+001        2.98973E-001        8.24053E-013
       -0.67750        1.95866E+001        2.82564E-001        7.24280E-013
       -0.62900        1.77349E+001        2.86012E-001        7.12034E-013
       -0.58050        1.58124E+001        2.62727E-001        1.16298E-012
       -0.53200        1.41616E+001        1.72916E-001        8.98756E-013
       -0.48350        1.25927E+001        2.00538E-001        3.56824E-013
       -0.43500        1.11144E+001        2.39575E-001        6.46583E-013
       -0.38650        9.34677E+000        2.29442E-001        1.62792E-013
       -0.33800        7.73748E+000        1.71834E-001        1.02873E-012
       -0.28950        6.39250E+000        1.83416E-001        6.89788E-013
       -0.24100        4.88597E+000        1.44369E-001        5.96049E-013
       -0.19250        3.22177E+000        1.50586E-001        3.58526E-013
       -0.14400        1.90754E+000        1.06924E-001        2.28015E-013
       -0.09550        6.05392E-001        1.04721E-001        2.04486E-013
       -0.04700        5.70791E-002        3.21241E-002        3.29659E-013
        0.00150        2.85238E-002        1.12692E-002        2.43547E-012
        0.05000        6.22440E-002        2.57929E-002        2.15639E-013
        0.09850        6.67380E-001        9.01207E-002        3.92150E-013
        0.14700        2.00259E+000        1.04943E-001        8.26495E-014
        0.19550        3.47387E+000        1.37856E-001        5.65125E-013
        0.24400        5.07689E+000        1.77068E-001        3.71146E-013
        0.29250        6.56244E+000        1.84701E-001        6.30329E-013
        0.34100        7.83306E+000        1.79738E-001        4.37750E-013
        0.38950        9.52452E+000        2.35783E-001        5.62462E-013
        0.43800        1.12242E+001        2.32714E-001        2.84719E-013
        0.48650        1.26857E+001        1.72664E-001        2.36948E-013
        0.53500        1.42110E+001        2.08491E-001        3.56851E-013
        0.58350        1.59679E+001        2.49769E-001        1.20543E-012
        0.63200        1.78973E+001        3.00267E-001        1.33824E-012
        0.68050        1.95033E+001        2.80221E-001        1.17868E-012
        0.72900        2.12444E+001        3.17709E-001        5.86706E-013
        0.77750        2.37875E+001        3.63963E-001        4.92299E-013
        0.82600        2.51010E+001        3.04811E-001        1.00773E-012
        0.87450        2.80157E+001        3.75337E-001        1.64846E-012
        0.92300        3.04564E+001        2.88081E-001        9.93347E-013
        0.97150        3.41247E+001        2.63091E-001        1.12309E-012
