             15     1000.00000        0.01000        0.00000 X Y            100            174              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        3.34297E+001        3.02609E-001        6.39620E-011
       -0.87150        3.04758E+001        2.55311E-001        6.89149E-011
       -0.82300        2.73601E+001        2.19672E-001        3.55426E-011
       -0.77450        2.57190E+001        2.71030E-001        2.39939E-011
       -0.72600        2.29688E+001        2.28695E-001        1.72939E-011
       -0.67750        2.08205E+001        2.56905E-001        1.71203E-011
       -0.62900        1.91217E+001        1.66917E-001        1.97939E-011
       -0.58050        1.72175E+001        2.12840E-001        2.37735E-011
       -0.53200        1.55270E+001        2.23556E-001        1.15460E-011
       -0.48350        1.37481E+001        2.15213E-001        9.12098E-012
       -0.43500        1.20746E+001        1.75271E-001        1.03724E-011
       -0.38650        1.05068E+001        1.62162E-001        7.33676E-012
       -0.33800        8.65255E+000        1.59778E-001        5.12444E-012
       -0.28950        6.99670E+000        1.45098E-001        1.48413E-011
       -0.24100        5.41763E+000        1.20564E-001        6.71767E-012
       -0.19250        3.68803E+000        1.46008E-001        5.87678E-012
       -0.14400        2.16757E+000        1.22413E-001        6.29432E-012
       -0.09550        6.21553E-001        9.76771E-002        1.76450E-011
       -0.04700        1.11243E-004        8.89593E-005        8.27889E-012
        0.00150        7.57268E-005        5.03460E-005        8.28486E-012
        0.05000        2.35326E-004        1.89302E-004        6.12027E-012
        0.09850        7.51372E-001        8.33643E-002        6.22049E-012
        0.14700        2.25300E+000        1.34547E-001        1.99025E-011
        0.19550        3.91808E+000        1.55305E-001        4.49371E-012
        0.24400        5.51661E+000        1.18791E-001        5.44171E-012
        0.29250        7.08959E+000        1.55580E-001        4.65554E-012
        0.34100        8.83385E+000        1.71400E-001        5.19192E-012
        0.38950        1.05912E+001        1.68810E-001        1.66780E-011
        0.43800        1.21812E+001        1.70126E-001        1.42483E-011
        0.48650        1.41437E+001        2.42481E-001        1.02605E-011
        0.53500        1.55900E+001        2.09324E-001        9.63086E-012
        0.58350        1.73005E+001        1.71179E-001        1.17048E-011
        0.63200        1.91471E+001        1.86281E-001        4.34996E-011
        0.68050        2.10410E+001        2.68844E-001        1.87052E-011
        0.72900        2.32461E+001        2.47919E-001        2.45737E-011
        0.77750        2.55640E+001        2.34901E-001        2.11292E-011
        0.82600        2.78546E+001        2.33226E-001        3.84025E-011
        0.87450        3.09385E+001        2.63865E-001        4.13869E-011
        0.92300        3.35509E+001        2.87027E-001        1.35047E-010
        0.97150        3.74601E+001        3.41274E-001        4.56557E-010
